HOME_CBG,STREET_ADDRESS,LATITUDE,LONGITUDE,YearRange,Average_Visits
130771704042,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,44.833333333333336
130771704042,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,290.0
130771704042,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771704042,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.285714285714286
130771704042,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771704043,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,27.5
130771704043,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,64.0
130771704043,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,33.166666666666664
130771704043,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,365.54545454545456
130771704043,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771704043,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,5.285714285714286
130771704043,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771704051,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,71.0
130771704051,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,135.0
130771704051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,97.83333333333333
130771704051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,769.8181818181819
130771704051,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771704051,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.571428571428571
130771704051,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771704052,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,57.5
130771704052,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,92.0
130771704052,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,69.5
130771704052,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,583.6363636363636
130771704052,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771704052,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,5.0
130771704052,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771704053,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,34.0
130771704053,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
130771704053,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,27.5
130771704053,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,209.36363636363637
130771704053,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771704053,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.142857142857143
130771704053,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771704061,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,34.0
130771704061,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,64.0
130771704061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,39.0
130771704061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,344.72727272727275
130771704061,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,5.0
130771704061,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,7.142857142857143
130771704061,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,8.272727272727273
130771705011,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,47.5
130771705011,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,36.0
130771705011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,65.5
130771705011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,576.1818181818181
130771705011,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,5.5
130771705011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,5.857142857142857
130771705011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,4.181818181818182
130771705012,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,24.0
130771705012,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
130771705012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,31.0
130771705012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,221.63636363636363
130771705012,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771705012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,5.428571428571429
130771705012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,4.363636363636363
130771705013,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,30.5
130771705013,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,29.0
130771705013,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,26.0
130771705013,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,253.0909090909091
130771705013,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,8.5
130771705013,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,8.0
130771705013,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,7.7272727272727275
130771705021,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,27.5
130771705021,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,36.0
130771705021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,25.5
130771705021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,210.1818181818182
130771705021,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,5.5
130771705021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,6.714285714285714
130771705021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,4.2727272727272725
130771705022,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,21.0
130771705022,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
130771705022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,20.6
130771705022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,193.45454545454547
130771705022,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771705022,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771705022,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771705023,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,31.0
130771705023,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,29.0
130771705023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,20.333333333333332
130771705023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,141.54545454545453
130771705023,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,5.5
130771705023,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.857142857142857
130771705023,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771705031,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,10.5
130771705031,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
130771705031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,12.0
130771705031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,110.45454545454545
130771705031,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771705031,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,5.571428571428571
130771705031,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,7.2727272727272725
130771705032,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,10.5
130771705032,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
130771705032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,21.4
130771705032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,102.54545454545455
130771705032,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771705032,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.857142857142857
130771705032,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,4.636363636363637
130771705033,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
130771705033,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
130771705033,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,22.2
130771705033,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,125.45454545454545
130771705033,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771705033,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.142857142857143
130771705033,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771706011,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,31.0
130771706011,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
130771706011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,30.5
130771706011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,338.54545454545456
130771706011,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,4.0
130771706012,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,31.0
130771706012,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,57.0
130771706012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,56.666666666666664
130771706012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,615.9090909090909
130771706012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771706013,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,17.5
130771706013,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,28.0
130771706013,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,202.72727272727272
130771706013,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706013,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706014,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,34.0
130771706014,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,22.0
130771706014,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,29.5
130771706014,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,424.72727272727275
130771706014,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706014,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,4.0
130771706021,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,24.5
130771706021,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,36.0
130771706021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,49.666666666666664
130771706021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,755.9090909090909
130771706021,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771706022,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,31.0
130771706022,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,22.0
130771706022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,31.666666666666668
130771706022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,317.90909090909093
130771706022,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706022,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,4.0
130771706023,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,34.5
130771706023,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,64.0
130771706023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,53.166666666666664
130771706023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,455.3636363636364
130771706023,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706023,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706023,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771706024,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,24.5
130771706024,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,71.0
130771706024,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,46.166666666666664
130771706024,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,341.90909090909093
130771706024,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706024,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706024,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771706031,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,61.0
130771706031,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,71.0
130771706031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,73.83333333333333
130771706031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,485.09090909090907
130771706031,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706031,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771706031,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.9
130771706032,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,54.5
130771706032,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,113.0
130771706032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,94.16666666666667
130771706032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,747.9090909090909
130771706032,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,5.5
130771706032,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,7.571428571428571
130771706032,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,5.636363636363637
130771707001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,21.0
130771707001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
130771707001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,15.333333333333334
130771707001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,263.27272727272725
130771707001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771707002,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,58.0
130771707002,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,50.0
130771707002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,40.666666666666664
130771707002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,388.3636363636364
130771707002,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771707002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771707003,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,27.5
130771707003,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,22.0
130771707003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,16.166666666666668
130771707003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,321.3636363636364
130771707003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771707003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,4.0
130771707004,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,17.5
130771707004,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,43.0
130771707004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,17.6
130771707004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,190.36363636363637
130771707004,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771707004,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771707004,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,4.0
130771707005,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,17.5
130771707005,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
130771707005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,11.4
130771707005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,84.36363636363636
130771707005,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771708011,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,94.5
130771708011,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,121.0
130771708011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,108.0
130771708011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,885.9090909090909
130771708011,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771708011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771708011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771708012,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,54.5
130771708012,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,71.0
130771708012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,62.833333333333336
130771708012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,950.5454545454545
130771708012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771708012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771708021,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,84.5
130771708021,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,85.0
130771708021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,68.5
130771708021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,613.0
130771708021,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771708021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.285714285714286
130771708021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130771708022,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,27.5
130771708022,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,43.0
130771708022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,50.833333333333336
130771708022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,790.5454545454545
130771708022,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771708022,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130771708022,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2024-2025,3.909090909090909
130810101001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
130810102022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
130830403002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
130859702023,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
130879706004,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
130879706004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
130890201001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
130890202002,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
130890204002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
130890209001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,9.5
130890209001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.666666666666667
130890211021,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
