Start,Stop,County_StateAbb,County,StateAbb,Obesity,StateGroup,Overweight,Ncount,N_DiagnosedHTN,State,Ncount_nested,fips
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SAN MIGUEL, NM",SAN MIGUEL,NM,21.6,State Group 3,20,1739,592,New Mexico,NA,35047
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SPOKANE, WA",SPOKANE,WA,21.6,State Group 3,17.4,12202,2130,Washington,12202,53063
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"UNION, NM",UNION,NM,21.6,State Group 3,21.5,699,161,New Mexico,NA,35059
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PACIFIC, WA",PACIFIC,WA,21.6,State Group 3,13.5,4882,1871,Washington,NA,53049
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DOUGLAS, CO",DOUGLAS,CO,21.5,State Group 3,30.7,192716,50300,Colorado,192716,08035
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SANTA CRUZ, CA",SANTA CRUZ,CA,21.5,State Group 3,22.9,64081,13090,California,64081,06087
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SAINT CROIX, WI",SAINT CROIX,WI,21.5,State Group 3,17,15822,4390,Wisconsin,15822,55109
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CONEJOS, CO",CONEJOS,CO,21.5,State Group 3,22.5,901,214,Colorado,NA,08021
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DELTA, CO",DELTA,CO,21.5,State Group 3,21.7,5048,1461,Colorado,5048,08029
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CUSTER, CO",CUSTER,CO,21.5,State Group 3,30.1,1510,607,Colorado,NA,08027
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"JEFFERSON, ID",JEFFERSON,ID,21.4,State Group 3,19.3,1531,380,Idaho,NA,16051
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CLACKAMAS, OR",CLACKAMAS,OR,21.4,State Group 3,20.7,167666,49232,Oregon,167666,41005
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"NAPA, CA",NAPA,CA,21.3,State Group 3,18.9,33921,6207,California,33921,06055
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MINERAL, MT",MINERAL,MT,21.3,State Group 3,20.2,258,53,Montana,NA,30061
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GLENN, CA",GLENN,CA,21.3,State Group 3,18.3,1385,102,California,NA,06021
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"VILAS, WI",VILAS,WI,21.3,State Group 3,17.9,2320,740,Wisconsin,NA,55125
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SAN JOAQUIN, CA",SAN JOAQUIN,CA,21.3,State Group 3,17.5,253397,39178,California,253397,06077
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LOS ANGELES, CA",LOS ANGELES,CA,21.2,State Group 3,19.3,706935,118329,California,706935,06037
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"IOWA, WI",IOWA,WI,21.2,State Group 3,15.2,8555,2658,Wisconsin,8555,55049
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WARREN, PA",WARREN,PA,21.2,State Group 3,15.1,13149,3689,Pennsylvania,13149,42123
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BONNEVILLE, ID",BONNEVILLE,ID,21.1,State Group 3,18.5,7151,1705,Idaho,7151,16019
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BON HOMME, SD",BON HOMME,SD,21.1,State Group 3,11.9,859,258,South Dakota,NA,46009
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"COSTILLA, CO",COSTILLA,CO,21,State Group 3,25.3,675,195,Colorado,NA,08023
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SWEET GRASS, MT",SWEET GRASS,MT,21,State Group 3,15.3,885,212,Montana,NA,30097
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SANTA ROSA, FL",SANTA ROSA,FL,21,State Group 3,22,5924,1384,Florida,5924,12113
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GARFIELD, MT",GARFIELD,MT,21,State Group 3,24.3,210,48,Montana,NA,30033
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ESCAMBIA, FL",ESCAMBIA,FL,20.9,State Group 3,20.3,9977,2405,Florida,9977,12033
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"RIO ARRIBA, NM",RIO ARRIBA,NM,20.8,State Group 3,17.5,1967,500,New Mexico,NA,35039
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"OGLALA LAKOTA, SD",OGLALA LAKOTA,SD,20.8,State Group 3,10.9,533,113,South Dakota,NA,46102
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"KUSILVAK, AK",KUSILVAK,AK,NA,State Group 3,NA,29,10 or fewer,Alaska,NA,02158
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DENVER, CO",DENVER,CO,20.6,State Group 3,25.9,373753,92873,Colorado,373753,08031
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DUTCHESS, NY",DUTCHESS,NY,20.6,State Group 3,19.7,25521,4795,New York,25521,36027
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ALAMEDA, CA",ALAMEDA,CA,20.5,State Group 3,23.5,435603,132348,California,435603,06001
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WOOD, WI",WOOD,WI,20.5,State Group 3,14.9,6570,1491,Wisconsin,6570,55141
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SAUK, WI",SAUK,WI,20.4,State Group 3,14.9,20765,6171,Wisconsin,20765,55111
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LAFAYETTE, WI",LAFAYETTE,WI,20.4,State Group 3,13.4,4910,1428,Wisconsin,NA,55065
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WINN, LA",WINN,LA,20.4,State Group 3,12.7,1219,275,Louisiana,NA,22127
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PRICE, WI",PRICE,WI,20.4,State Group 3,13.9,1956,348,Wisconsin,NA,55099
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CALAVERAS, CA",CALAVERAS,CA,20.4,State Group 3,19.5,5091,1595,California,5091,06009
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CATRON, NM",CATRON,NM,20.4,State Group 3,31.3,339,124,New Mexico,NA,35003
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MADISON, MT",MADISON,MT,20.3,State Group 3,22.1,3936,1266,Montana,NA,30057
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PUTNAM, NY",PUTNAM,NY,20.2,State Group 3,24.5,5472,1123,New York,5472,36079
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"STEVENS, WA",STEVENS,WA,20.2,State Group 3,14.5,702,139,Washington,NA,53065
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LINCOLN, NM",LINCOLN,NM,20.2,State Group 3,24.6,1363,395,New Mexico,NA,35027
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"VALDEZ CORDOVA, AK",VALDEZ CORDOVA,AK,20.1,State Group 3,20.1,139,33,Alaska,NA,02261
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BENTON, OR",BENTON,OR,20.1,State Group 3,21.1,54098,17937,Oregon,54098,41003
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"JONES, SD",JONES,SD,20.1,State Group 3,15.9,164,43,South Dakota,NA,46075
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LINCOLN, WI",LINCOLN,WI,20,State Group 3,16,2127,535,Wisconsin,NA,55069
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CLARK, ID",CLARK,ID,NA,State Group 3,NA,35,11,Idaho,NA,16033
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CONTRA COSTA, CA",CONTRA COSTA,CA,20,State Group 3,19.8,298748,72661,California,298748,06013
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"HUTCHINSON, SD",HUTCHINSON,SD,19.9,State Group 3,14.9,1302,367,South Dakota,NA,46067
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MARATHON, WI",MARATHON,WI,19.9,State Group 3,16,10707,2189,Wisconsin,10707,55073
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CLARK, WA",CLARK,WA,19.8,State Group 3,16.4,169092,46881,Washington,169092,53011
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DEER LODGE, MT",DEER LODGE,MT,19.8,State Group 3,15.8,2491,574,Montana,NA,30023
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SAN JUAN, NM",SAN JUAN,NM,19.8,State Group 3,18.1,3896,973,New Mexico,NA,35045
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BROOMFIELD, CO",BROOMFIELD,CO,19.7,State Group 3,26.6,34499,8511,Colorado,34499,08014
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SITKA, AK",SITKA,AK,19.7,State Group 3,16.6,259,47,Alaska,NA,02220
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MANATEE, FL",MANATEE,FL,19.7,State Group 3,22,33425,8343,Florida,33425,12081
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PALM BEACH, FL",PALM BEACH,FL,19.6,State Group 3,26.7,282054,75236,Florida,282054,12099
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SANTA CLARA, CA",SANTA CLARA,CA,19.6,State Group 3,27.4,454646,125151,California,454646,06085
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MINER, SD",MINER,SD,19.5,State Group 3,13.9,1812,368,South Dakota,NA,46097
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"HAMILTON, NY",HAMILTON,NY,19.5,State Group 3,18.7,2988,794,New York,NA,36041
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GRANT, SD",GRANT,SD,19.5,State Group 3,10.8,1792,568,South Dakota,NA,46051
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MONROE, FL",MONROE,FL,19.5,State Group 3,24.7,13438,3259,Florida,13438,12087
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DANE, WI",DANE,WI,19.4,State Group 3,19.3,432433,132827,Wisconsin,432433,55025
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ORANGE, CA",ORANGE,CA,19.4,State Group 3,24.9,581874,129518,California,581874,06059
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"INYO, CA",INYO,CA,19.4,State Group 3,21.1,1947,756,California,NA,06027
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BEAVERHEAD, MT",BEAVERHEAD,MT,19.3,State Group 3,17.9,3937,971,Montana,NA,30001
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CLALLAM, WA",CLALLAM,WA,19.3,State Group 3,20.2,2699,607,Washington,NA,53009
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WASHINGTON, OR",WASHINGTON,OR,19.3,State Group 3,18.2,227043,56427,Oregon,227043,41067
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BENTON, WA",BENTON,WA,19.2,State Group 3,16.1,5162,979,Washington,5162,53005
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MASON, WA",MASON,WA,19.2,State Group 3,15.8,2569,494,Washington,NA,53045
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"KETCHIKAN GATEWAY, AK",KETCHIKAN GATEWAY,AK,19.1,State Group 3,19.1,351,90,Alaska,NA,02130
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MADISON, ID",MADISON,ID,19.1,State Group 3,16.7,1611,290,Idaho,NA,16065
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"HOONAH ANGOON, AK",HOONAH ANGOON,AK,19,State Group 3,19,63,14,Alaska,NA,02105
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SKAGWAY, AK",SKAGWAY,AK,NA,State Group 3,NA,42,10 or fewer,Alaska,NA,02230
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MARIN, CA",MARIN,CA,18.9,State Group 3,22.5,53398,9736,California,53398,06041
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SUTTER, CA",SUTTER,CA,18.9,State Group 3,14.6,5151,826,California,5151,06101
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GRANT, NM",GRANT,NM,18.9,State Group 3,20.6,1048,334,New Mexico,NA,35017
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"KENAI PENINSULA, AK",KENAI PENINSULA,AK,18.9,State Group 3,21.6,1266,280,Alaska,NA,02122
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"YANKTON, SD",YANKTON,SD,18.8,State Group 3,10.9,3956,1008,South Dakota,NA,46135
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MATANUSKA SUSITNA, AK",MATANUSKA SUSITNA,AK,18.8,State Group 3,19.4,1735,325,Alaska,NA,02170
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"POLK, WI",POLK,WI,18.7,State Group 3,13.4,18608,3613,Wisconsin,18608,55095
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LAKE, MT",LAKE,MT,18.7,State Group 3,21.3,875,189,Montana,NA,30047
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SANDERS, MT",SANDERS,MT,18.7,State Group 3,16.1,411,90,Montana,NA,30089
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CARBON, MT",CARBON,MT,18.7,State Group 3,19.7,1811,361,Montana,NA,30009
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WARREN, NY",WARREN,NY,18.7,State Group 3,16.9,60675,11947,New York,60675,36113
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WALTON, FL",WALTON,FL,18.7,State Group 3,24.7,3870,1159,Florida,NA,12131
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CENTRE, PA",CENTRE,PA,18.7,State Group 3,19.9,4342,916,Pennsylvania,NA,42027
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"JUNEAU, AK",JUNEAU,AK,18.6,State Group 3,18.8,901,205,Alaska,NA,02110
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WESTCHESTER, NY",WESTCHESTER,NY,18.6,State Group 3,25.1,99071,19203,New York,99071,36119
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ONEIDA, WI",ONEIDA,WI,18.6,State Group 3,15.6,3174,896,Wisconsin,NA,55085
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BENNETT, SD",BENNETT,SD,18.5,State Group 3,11.5,970,218,South Dakota,NA,46007
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PARK, MT",PARK,MT,18.3,State Group 3,19.8,7862,2328,Montana,7862,30067
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MULTNOMAH, OR",MULTNOMAH,OR,18.2,State Group 3,18.4,373212,103492,Oregon,373212,41051
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"JEFFERSON, CO",JEFFERSON,CO,18.2,State Group 3,23.2,215792,47857,Colorado,215792,08059
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"UNION, PA",UNION,PA,18.1,State Group 3,19.1,1198,248,Pennsylvania,NA,42119
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"COLUMBIA, WA",COLUMBIA,WA,18,State Group 3,18,89,18,Washington,NA,53013
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GRANITE, MT",GRANITE,MT,18,State Group 3,22.5,423,84,Montana,NA,30039
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SOLANO, CA",SOLANO,CA,17.9,State Group 3,14,115237,17187,California,115237,06095
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"JACKSON, OR",JACKSON,OR,17.8,State Group 3,14.3,54557,13690,Oregon,54557,41029
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"TERREBONNE, LA",TERREBONNE,LA,17.8,State Group 3,11.4,45561,6564,Louisiana,45561,22109
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SACRAMENTO, CA",SACRAMENTO,CA,17.6,State Group 3,15.3,321505,52954,California,321505,06067
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"COLUSA, CA",COLUSA,CA,17.6,State Group 3,11.8,1317,126,California,NA,06011
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GALLATIN, MT",GALLATIN,MT,17.6,State Group 3,22.9,81726,22991,Montana,81726,30031
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SANBORN, SD",SANBORN,SD,17.5,State Group 3,14.3,652,188,South Dakota,NA,46111
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LOS ALAMOS, NM",LOS ALAMOS,NM,17.5,State Group 3,18.8,1407,342,New Mexico,NA,35028
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"FRANKLIN, ID",FRANKLIN,ID,17.5,State Group 3,14,1682,363,Idaho,NA,16041
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GARFIELD, WA",GARFIELD,WA,17.4,State Group 3,19.1,178,23,Washington,NA,53023
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MONTROSE, CO",MONTROSE,CO,17.4,State Group 3,18.6,5441,1239,Colorado,5441,08085
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LINCOLN, MT",LINCOLN,MT,17.4,State Group 3,16.4,506,102,Montana,NA,30053
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BEAUFORT, SC",BEAUFORT,SC,17.3,State Group 3,20.1,50306,12703,South Carolina,50306,45013
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BOULDER, CO",BOULDER,CO,17.1,State Group 3,28.8,181881,50631,Colorado,181881,08013
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ALPINE, CA",ALPINE,CA,17.1,State Group 3,12,684,96,California,NA,06003
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"NEZ PERCE, ID",NEZ PERCE,ID,17.1,State Group 3,12.7,4446,497,Idaho,NA,16069
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LEMHI, ID",LEMHI,ID,17.1,State Group 3,19,774,226,Idaho,NA,16059
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"RAVALLI, MT",RAVALLI,MT,17,State Group 3,17.5,1801,334,Montana,NA,30081
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PORTAGE, WI",PORTAGE,WI,17,State Group 3,14,7149,1279,Wisconsin,7149,55097
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"HOOD RIVER, OR",HOOD RIVER,OR,17,State Group 3,16,10151,2130,Oregon,10151,41027
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PETROLEUM, MT",PETROLEUM,MT,NA,State Group 3,NA,53,10 or fewer,Montana,NA,30069
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LANE, OR",LANE,OR,17,State Group 3,13.1,64433,12122,Oregon,64433,41039
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"KITSAP, WA",KITSAP,WA,16.9,State Group 3,15.7,11833,1739,Washington,11833,53035
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PETERSBURG, AK",PETERSBURG,AK,16.9,State Group 3,25.7,148,49,Alaska,NA,02195
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SAN MATEO, CA",SAN MATEO,CA,16.7,State Group 3,23.5,157426,42199,California,157426,06081
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"YAKUTAT, AK",YAKUTAT,AK,NA,State Group 3,NA,18,10 or fewer,Alaska,NA,02282
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CLEARWATER, ID",CLEARWATER,ID,16.6,State Group 3,13.5,1302,184,Idaho,NA,16035
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"TUOLUMNE, CA",TUOLUMNE,CA,16.6,State Group 3,18.9,3656,944,California,NA,06109
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"VALLEY, MT",VALLEY,MT,16.6,State Group 3,13.3,924,127,Montana,NA,30105
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PARK, CO",PARK,CO,16.2,State Group 3,20.9,6213,1338,Colorado,6213,08093
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DENALI, AK",DENALI,AK,NA,State Group 3,21,62,15,Alaska,NA,02068
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"HAND, SD",HAND,SD,16.1,State Group 3,8.6,397,94,South Dakota,NA,46059
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WALLA WALLA, WA",WALLA WALLA,WA,16,State Group 3,15.5,1529,325,Washington,NA,53071
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SAGUACHE, CO",SAGUACHE,CO,16,State Group 3,22.6,575,148,Colorado,NA,08109
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ASOTIN, WA",ASOTIN,WA,15.9,State Group 3,10.5,1905,180,Washington,NA,53003
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PEND OREILLE, WA",PEND OREILLE,WA,15.9,State Group 3,21.4,252,55,Washington,NA,53051
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GARFIELD, CO",GARFIELD,CO,15.9,State Group 3,20.8,7202,1286,Colorado,7202,08045
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GILPIN, CO",GILPIN,CO,15.8,State Group 3,21.9,1908,479,Colorado,NA,08047
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BLAINE, ID",BLAINE,ID,15.7,State Group 3,28.2,21133,6780,Idaho,21133,16013
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SHOSHONE, ID",SHOSHONE,ID,15.7,State Group 3,11.8,255,51,Idaho,NA,16079
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"RICHMOND, NY",RICHMOND,NY,15.6,State Group 3,15.9,122913,19245,New York,122913,36085
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"TAOS, NM",TAOS,NM,15.5,State Group 3,20.7,2201,710,New Mexico,NA,35055
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SAN LUIS OBISPO, CA",SAN LUIS OBISPO,CA,15.3,State Group 3,20.6,10854,2614,California,10854,06079
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BUTTE, CA",BUTTE,CA,15.2,State Group 3,16,12362,1210,California,12362,06007
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"JEFFERSON, WA",JEFFERSON,WA,15.1,State Group 3,21,1351,339,Washington,NA,53031
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BUTTE, ID",BUTTE,ID,15.1,State Group 3,14.4,610,120,Idaho,NA,16023
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ANCHORAGE, AK",ANCHORAGE,AK,15.1,State Group 3,16.7,6387,871,Alaska,6387,02020
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GEORGETOWN, SC",GEORGETOWN,SC,15,State Group 3,14.1,36116,8878,South Carolina,36116,45043
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LEWIS, ID",LEWIS,ID,15,State Group 3,14.4,654,88,Idaho,NA,16061
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"THURSTON, WA",THURSTON,WA,14.9,State Group 3,12.8,14762,1849,Washington,14762,53067
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"YOLO, CA",YOLO,CA,14.8,State Group 3,11.7,51419,6919,California,51419,06113
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LATAH, ID",LATAH,ID,14.8,State Group 3,12.8,31707,4522,Idaho,31707,16057
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SARASOTA, FL",SARASOTA,FL,14.7,State Group 3,18.8,38489,8335,Florida,38489,12115
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SAN JUAN, WA",SAN JUAN,WA,14.7,State Group 3,20.5,4190,872,Washington,NA,53055
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"AMADOR, CA",AMADOR,CA,14.7,State Group 3,13.3,6737,806,California,6737,06005
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LAKE AND PENINSULA, AK",LAKE AND PENINSULA,AK,NA,State Group 3,NA,21,10 or fewer,Alaska,NA,02164
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ROUTT, CO",ROUTT,CO,14.3,State Group 3,29.7,15296,4131,Colorado,15296,08107
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"NEW YORK, NY",NEW YORK,NY,14.3,State Group 3,24.6,367641,82497,New York,367641,36061
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"FLATHEAD, MT",FLATHEAD,MT,14.1,State Group 3,17.8,2932,541,Montana,NA,30029
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BOUNDARY, ID",BOUNDARY,ID,14.1,State Group 3,15.2,263,58,Idaho,NA,16021
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CLATSOP, OR",CLATSOP,OR,14.1,State Group 3,11.5,10645,3019,Oregon,10645,41007
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BENEWAH, ID",BENEWAH,ID,14,State Group 3,12,901,101,Idaho,NA,16009
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CHAFFEE, CO",CHAFFEE,CO,13.8,State Group 3,20.5,3507,925,Colorado,NA,08015
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SANTA FE, NM",SANTA FE,NM,13.7,State Group 3,17.7,14141,3458,New Mexico,14141,35049
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WRANGELL, AK",WRANGELL,AK,NA,State Group 3,NA,68,18,Alaska,NA,02275
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DOLORES, CO",DOLORES,CO,13.2,State Group 3,14.3,189,37,Colorado,NA,08033
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"STANISLAUS, CA",STANISLAUS,CA,13.2,State Group 3,11.3,41671,5737,California,41671,06099
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"KOOTENAI, ID",KOOTENAI,ID,13.2,State Group 3,14.5,4035,688,Idaho,NA,16055
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CUSTER, ID",CUSTER,ID,13.1,State Group 3,16.6,1582,486,Idaho,NA,16037
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PLACER, CA",PLACER,CA,13,State Group 3,15.3,55578,6532,California,55578,06061
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BEADLE, SD",BEADLE,SD,13,State Group 3,7.5,5754,1569,South Dakota,5754,46005
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"JERAULD, SD",JERAULD,SD,13,State Group 3,8.7,531,190,South Dakota,NA,46073
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"HINSDALE, CO",HINSDALE,CO,12.9,State Group 3,14.7,116,29,Colorado,NA,08053
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CLEAR CREEK, CO",CLEAR CREEK,CO,12.9,State Group 3,18.4,1921,347,Colorado,NA,08019
